OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPriceINR,DiscountRate,SalesINR,ProfitINR,City,State,Channel,PaymentMethod
O31784,2023-03-23,C2445,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,3575,Tirunelveli,Tamil Nadu,Marketplace,UPI
O31785,2023-03-01,C2304,P1026,Water Bottle Stainless,General,2,19302,0.05,36673,5992,Karur,Tamil Nadu,Marketplace,Wallet
O31786,2024-05-13,C2387,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2433,Madurai,Tamil Nadu,Mobile App,Debit Card
O31787,2025-08-01,C2302,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,13116,Ramanathapuram,Tamil Nadu,Marketplace,Wallet
O31788,2025-08-03,C2298,P1005,Wireless Earbuds,General,1,44929,0.0,44929,16636,Nagercoil,Tamil Nadu,Marketplace,Wallet
O31789,2023-05-24,C2037,P1007,"Laptop 14""",General,1,34499,0.0,34499,9829,Chennai,Tamil Nadu,Marketplace,Debit Card
O31790,2025-04-01,C2175,P1005,Wireless Earbuds,General,1,44929,0.0,44929,19637,Karur,Tamil Nadu,Marketplace,UPI
O31791,2023-05-31,C2284,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4755,Tirunelveli,Tamil Nadu,Website,Credit Card
O31792,2024-06-22,C2467,P1003,Running Shoes,General,2,10746,0.1,19342,6682,Kanchipuram,Tamil Nadu,Mobile App,COD
O31793,2023-06-06,C2178,P1019,Home Heater,General,1,58187,0.0,58187,19459,Chennai,Tamil Nadu,Mobile App,UPI
O31794,2024-09-19,C2050,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,7298,Dindigul,Tamil Nadu,Marketplace,Credit Card
O31795,2023-01-11,C2341,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,8062,Tirunelveli,Tamil Nadu,Website,Credit Card
O31796,2023-05-04,C2013,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,8373,Erode,Tamil Nadu,Mobile App,Credit Card
O31797,2025-05-15,C2327,P1016,Sunglasses UV,General,1,36778,0.0,36778,14559,Salem,Tamil Nadu,Website,Credit Card
O31798,2024-08-12,C2040,P1028,Gaming Headset,General,1,21857,0.0,21857,8140,Salem,Tamil Nadu,Marketplace,Wallet
O31799,2024-12-03,C2378,P1017,Mobile Cover,General,1,40581,0.0,40581,10946,Tirunelveli,Tamil Nadu,Marketplace,Credit Card
O31800,2025-04-25,C2285,P1019,Home Heater,General,1,58187,0.1,52368,20999,Salem,Tamil Nadu,Mobile App,Credit Card
O31801,2024-10-06,C2249,P1024,Mouse Wireless,General,1,22771,0.0,22771,6590,Madurai,Tamil Nadu,Website,UPI
O31802,2024-02-18,C2132,P1009,Fitness Band,General,1,21672,0.1,19504,3789,Salem,Tamil Nadu,Marketplace,COD
O31803,2025-05-30,C2078,P1027,Yoga Mat,General,1,35779,0.0,35779,13771,Kanchipuram,Tamil Nadu,Marketplace,Credit Card
O31804,2023-10-21,C2107,P1007,"Laptop 14""",General,1,34499,0.0,34499,10094,Coimbatore,Tamil Nadu,Mobile App,Credit Card
O31805,2025-02-10,C2203,P1021,Office Chair,General,1,40438,0.0,40438,15378,Erode,Tamil Nadu,Mobile App,UPI
O31806,2023-04-28,C2146,P1024,Mouse Wireless,General,2,22771,0.0,45542,12753,Vellore,Tamil Nadu,Website,Debit Card
O31807,2023-11-23,C2021,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,3723,Thoothukudi,Tamil Nadu,Marketplace,UPI
O31808,2024-09-14,C2454,P1002,Women's Kurta,General,1,5580,0.0,5580,2100,Karur,Tamil Nadu,Website,Debit Card
O31809,2025-05-20,C2489,P1019,Home Heater,General,1,58187,0.0,58187,25595,Dindigul,Tamil Nadu,Marketplace,Debit Card
O31810,2023-01-22,C2485,P1005,Wireless Earbuds,General,1,44929,0.15,38189,18517,Coimbatore,Tamil Nadu,Mobile App,UPI
O31811,2023-01-12,C2497,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,14555,Nagercoil,Tamil Nadu,Marketplace,UPI
O31812,2024-11-15,C2284,P1011,Kitchen Mixer Grinder,General,1,28645,0.05,27212,8825,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O31813,2025-02-25,C2234,P1013,Ceramic Dinner Set,General,2,13748,0.1,24746,6181,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31814,2023-01-31,C2366,P1010,"LED Smart TV 43""",General,1,11741,0.1,10566,3983,Chennai,Tamil Nadu,Marketplace,Debit Card
O31815,2025-08-21,C2447,P1014,Makeup Kit,General,1,44484,0.05,42259,14255,Thoothukudi,Tamil Nadu,Marketplace,Wallet
O31816,2023-07-14,C2369,P1023,Bluetooth Keyboard,General,2,2007,0.0,4014,1186,Tirunelveli,Tamil Nadu,Marketplace,COD
O31817,2024-01-03,C2435,P1001,Men's Cotton T-Shirt,General,2,16338,0.0,32676,4634,Dindigul,Tamil Nadu,Mobile App,Credit Card
O31818,2025-09-17,C2018,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,14572,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
O31819,2023-07-07,C2245,P1005,Wireless Earbuds,General,1,44929,0.0,44929,15257,Madurai,Tamil Nadu,Mobile App,UPI
O31820,2023-08-16,C2416,P1008,Backpack 25L,General,1,42606,0.0,42606,20469,Salem,Tamil Nadu,Mobile App,COD
O31821,2025-05-28,C2041,P1021,Office Chair,General,1,40438,0.15,34372,16523,Salem,Tamil Nadu,Mobile App,COD
O31822,2024-06-25,C2092,P1030,Smart Light Bulb,General,2,34154,0.05,64892,31999,Salem,Tamil Nadu,Marketplace,Debit Card
O31823,2023-07-13,C2256,P1016,Sunglasses UV,General,1,36778,0.0,36778,14736,Karur,Tamil Nadu,Marketplace,Debit Card
O31824,2024-01-11,C2131,P1009,Fitness Band,General,2,21672,0.05,41176,6878,Karur,Tamil Nadu,Website,Credit Card
O31825,2023-11-01,C2328,P1026,Water Bottle Stainless,General,1,19302,0.1,17371,3446,Karur,Tamil Nadu,Website,Wallet
O31826,2023-10-15,C2233,P1019,Home Heater,General,2,58187,0.0,116374,51249,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31827,2025-12-07,C2431,P1021,Office Chair,General,1,40438,0.0,40438,13518,Coimbatore,Tamil Nadu,Website,COD
O31828,2025-09-22,C2422,P1020,Vacuum Cleaner,General,2,15965,0.0,31930,8276,Nagercoil,Tamil Nadu,Marketplace,COD
O31829,2025-12-15,C2454,P1029,USB-C Cable,General,1,27263,0.1,24536,7643,Karur,Tamil Nadu,Marketplace,UPI
O31830,2023-05-25,C2011,P1023,Bluetooth Keyboard,General,2,2007,0.0,4014,1671,Nagercoil,Tamil Nadu,Mobile App,COD
O31831,2025-11-17,C2002,P1030,Smart Light Bulb,General,1,34154,0.0,34154,16567,Kanchipuram,Tamil Nadu,Mobile App,Credit Card
O31832,2023-02-06,C2042,P1021,Office Chair,General,1,40438,0.1,36394,18222,Madurai,Tamil Nadu,Marketplace,Wallet
O31833,2023-08-18,C2292,P1007,"Laptop 14""",General,1,34499,0.0,34499,11247,Tirunelveli,Tamil Nadu,Website,COD
O31834,2024-08-29,C2086,P1011,Kitchen Mixer Grinder,General,1,28645,0.1,25780,9604,Chennai,Tamil Nadu,Mobile App,Wallet
O31835,2023-04-29,C2035,P1009,Fitness Band,General,1,21672,0.05,20588,4502,Coimbatore,Tamil Nadu,Mobile App,UPI
O31836,2024-06-18,C2064,P1015,Wrist Watch,General,1,2573,0.05,2444,1109,Kanchipuram,Tamil Nadu,Website,UPI
O31837,2023-06-01,C2433,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,9413,Vellore,Tamil Nadu,Website,Wallet
O31838,2024-09-12,C2236,P1017,Mobile Cover,General,1,40581,0.0,40581,8892,Ramanathapuram,Tamil Nadu,Marketplace,Credit Card
O31839,2024-02-18,C2171,P1011,Kitchen Mixer Grinder,General,1,28645,0.05,27212,9233,Salem,Tamil Nadu,Mobile App,Credit Card
O31840,2025-11-13,C2010,P1002,Women's Kurta,General,1,5580,0.0,5580,1654,Tirunelveli,Tamil Nadu,Mobile App,COD
O31841,2025-03-26,C2272,P1019,Home Heater,General,1,58187,0.0,58187,27727,Ramanathapuram,Tamil Nadu,Mobile App,COD
O31842,2024-07-03,C2198,P1002,Women's Kurta,General,1,5580,0.0,5580,2447,Thoothukudi,Tamil Nadu,Marketplace,UPI
O31843,2023-03-25,C2077,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2909,Kanchipuram,Tamil Nadu,Marketplace,UPI
O31844,2023-01-05,C2150,P1024,Mouse Wireless,General,1,22771,0.0,22771,6014,Dindigul,Tamil Nadu,Website,Credit Card
O31845,2025-12-13,C2065,P1024,Mouse Wireless,General,1,22771,0.0,22771,6692,Erode,Tamil Nadu,Website,Debit Card
O31846,2023-05-28,C2050,P1003,Running Shoes,General,2,10746,0.0,21492,6613,Dindigul,Tamil Nadu,Marketplace,Debit Card
O31847,2023-11-04,C2154,P1021,Office Chair,General,1,40438,0.0,40438,13153,Chennai,Tamil Nadu,Mobile App,Credit Card
O31848,2023-11-23,C2222,P1006,Bluetooth Speaker,General,2,45274,0.0,90548,15055,Karur,Tamil Nadu,Marketplace,Wallet
O31849,2024-08-02,C2240,P1028,Gaming Headset,General,2,21857,0.1,39342,16301,Nagercoil,Tamil Nadu,Mobile App,COD
O31850,2024-11-14,C2266,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2193,Vellore,Tamil Nadu,Website,Credit Card
O31851,2024-02-20,C2071,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7318,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31852,2025-12-29,C2198,P1028,Gaming Headset,General,1,21857,0.1,19671,8900,Thoothukudi,Tamil Nadu,Website,Wallet
O31853,2023-10-05,C2390,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,6173,Erode,Tamil Nadu,Mobile App,Debit Card
O31854,2025-10-24,C2463,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3288,Kanchipuram,Tamil Nadu,Website,Credit Card
O31855,2024-07-01,C2378,P1030,Smart Light Bulb,General,1,34154,0.0,34154,12910,Tirunelveli,Tamil Nadu,Mobile App,Wallet
O31856,2023-09-27,C2360,P1011,Kitchen Mixer Grinder,General,2,28645,0.0,57290,19490,Thoothukudi,Tamil Nadu,Mobile App,Debit Card
O31857,2023-03-22,C2178,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,5739,Chennai,Tamil Nadu,Website,COD
O31858,2023-03-12,C2028,P1005,Wireless Earbuds,General,1,44929,0.1,40436,21284,Ramanathapuram,Tamil Nadu,Marketplace,Wallet
O31859,2025-07-04,C2045,P1005,Wireless Earbuds,General,1,44929,0.0,44929,20170,Tirunelveli,Tamil Nadu,Website,Credit Card
O31860,2023-02-03,C2119,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2868,Thoothukudi,Tamil Nadu,Mobile App,COD
O31861,2024-10-26,C2303,P1015,Wrist Watch,General,1,2573,0.0,2573,944,Madurai,Tamil Nadu,Marketplace,Wallet
O31862,2023-05-01,C2331,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,6454,Dindigul,Tamil Nadu,Marketplace,UPI
O31863,2025-08-02,C2034,P1022,Desk Lamp,General,1,42456,0.05,40333,16676,Dindigul,Tamil Nadu,Website,UPI
O31864,2023-09-10,C2001,P1009,Fitness Band,General,2,21672,0.0,43344,7676,Nagercoil,Tamil Nadu,Marketplace,Debit Card
O31865,2024-02-18,C2236,P1016,Sunglasses UV,General,1,36778,0.0,36778,18204,Ramanathapuram,Tamil Nadu,Mobile App,Credit Card
O31866,2023-05-05,C2478,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3783,Erode,Tamil Nadu,Marketplace,Debit Card
O31867,2023-08-28,C2392,P1015,Wrist Watch,General,2,2573,0.0,5146,1575,Karur,Tamil Nadu,Website,Debit Card
O31868,2023-10-31,C2312,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3460,Tirunelveli,Tamil Nadu,Website,UPI
O31869,2024-05-13,C2016,P1014,Makeup Kit,General,2,44484,0.0,88968,23279,Coimbatore,Tamil Nadu,Website,UPI
O31870,2023-06-03,C2102,P1004,"Smartphone 6.5""",General,1,13735,0.1,12361,4392,Karur,Tamil Nadu,Marketplace,Debit Card
O31871,2023-11-30,C2367,P1022,Desk Lamp,General,1,42456,0.1,38210,17530,Nagercoil,Tamil Nadu,Marketplace,UPI
O31872,2023-01-13,C2257,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2755,Vellore,Tamil Nadu,Website,COD
O31873,2023-07-13,C2307,P1011,Kitchen Mixer Grinder,General,2,28645,0.05,54425,18551,Dindigul,Tamil Nadu,Marketplace,Debit Card
O31874,2023-03-18,C2163,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,12637,Dindigul,Tamil Nadu,Mobile App,UPI
O31875,2023-04-30,C2059,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7813,Madurai,Tamil Nadu,Website,Credit Card
O31876,2025-04-29,C2308,P1024,Mouse Wireless,General,2,22771,0.0,45542,12140,Coimbatore,Tamil Nadu,Website,UPI
O31877,2025-04-19,C2195,P1028,Gaming Headset,General,1,21857,0.0,21857,7450,Coimbatore,Tamil Nadu,Mobile App,COD
O31878,2025-11-08,C2492,P1024,Mouse Wireless,General,1,22771,0.0,22771,5156,Thoothukudi,Tamil Nadu,Website,Wallet
O31879,2023-07-21,C2494,P1027,Yoga Mat,General,1,35779,0.0,35779,17174,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O31880,2023-09-01,C2005,P1027,Yoga Mat,General,1,35779,0.0,35779,12884,Chennai,Tamil Nadu,Website,COD
O31881,2023-08-22,C2440,P1006,Bluetooth Speaker,General,1,45274,0.1,40746,7296,Tirunelveli,Tamil Nadu,Website,Credit Card
O31882,2024-07-22,C2402,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,5534,Vellore,Tamil Nadu,Marketplace,Credit Card
O31883,2023-07-17,C2370,P1028,Gaming Headset,General,1,21857,0.0,21857,8977,Erode,Tamil Nadu,Marketplace,Wallet
O31884,2024-09-09,C2132,P1024,Mouse Wireless,General,1,22771,0.0,22771,4727,Salem,Tamil Nadu,Mobile App,Debit Card
O31885,2023-07-08,C2109,P1025,Car Mobile Holder,General,2,18901,0.0,37802,10715,Thoothukudi,Tamil Nadu,Website,Wallet
O31886,2025-10-27,C2241,P1009,Fitness Band,General,2,21672,0.1,39009,8808,Erode,Tamil Nadu,Marketplace,Debit Card
O31887,2024-01-14,C2451,P1014,Makeup Kit,General,1,44484,0.0,44484,12491,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O31888,2024-03-16,C2162,P1024,Mouse Wireless,General,1,22771,0.0,22771,5785,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O31889,2024-09-27,C2113,P1009,Fitness Band,General,3,21672,0.0,65016,14018,Dindigul,Tamil Nadu,Mobile App,COD
O31890,2025-03-22,C2177,P1017,Mobile Cover,General,2,40581,0.0,81162,19215,Madurai,Tamil Nadu,Website,COD
O31891,2025-07-06,C2430,P1014,Makeup Kit,General,1,44484,0.05,42259,15013,Madurai,Tamil Nadu,Marketplace,Credit Card
O31892,2025-10-10,C2391,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2912,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O31893,2024-05-07,C2380,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,657,Tirunelveli,Tamil Nadu,Marketplace,COD
O31894,2024-04-20,C2125,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4956,Vellore,Tamil Nadu,Marketplace,UPI
O31895,2025-08-10,C2326,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,806,Kanchipuram,Tamil Nadu,Marketplace,UPI
O31896,2023-07-04,C2209,P1009,Fitness Band,General,1,21672,0.1,19504,4128,Coimbatore,Tamil Nadu,Mobile App,Credit Card
O31897,2024-11-24,C2068,P1011,Kitchen Mixer Grinder,General,1,28645,0.1,25780,8894,Karur,Tamil Nadu,Marketplace,Wallet
O31898,2025-10-06,C2025,P1005,Wireless Earbuds,General,1,44929,0.0,44929,21895,Ramanathapuram,Tamil Nadu,Website,Debit Card
O31899,2023-10-11,C2302,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,9493,Ramanathapuram,Tamil Nadu,Marketplace,UPI
O31900,2025-09-20,C2295,P1006,Bluetooth Speaker,General,2,45274,0.15,76965,13286,Kanchipuram,Tamil Nadu,Website,Debit Card
O31901,2025-08-29,C2281,P1007,"Laptop 14""",General,1,34499,0.0,34499,11193,Madurai,Tamil Nadu,Mobile App,Wallet
O31902,2024-09-20,C2415,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,6651,Tiruchirappalli,Tamil Nadu,Website,Debit Card
O31903,2025-09-02,C2481,P1021,Office Chair,General,2,40438,0.0,80876,29624,Madurai,Tamil Nadu,Marketplace,Wallet
O31904,2025-11-13,C2039,P1003,Running Shoes,General,1,10746,0.05,10208,3572,Thoothukudi,Tamil Nadu,Marketplace,Credit Card
O31905,2025-02-21,C2348,P1003,Running Shoes,General,2,10746,0.0,21492,7635,Kanchipuram,Tamil Nadu,Mobile App,Wallet
O31906,2023-11-15,C2143,P1007,"Laptop 14""",General,2,34499,0.0,68998,20296,Tiruchirappalli,Tamil Nadu,Mobile App,Credit Card
O31907,2023-11-01,C2189,P1029,USB-C Cable,General,1,27263,0.0,27263,5881,Dindigul,Tamil Nadu,Website,UPI
O31908,2024-09-27,C2085,P1025,Car Mobile Holder,General,1,18901,0.0,18901,3980,Ramanathapuram,Tamil Nadu,Marketplace,Credit Card
O31909,2023-01-23,C2431,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3299,Coimbatore,Tamil Nadu,Mobile App,COD
O31910,2025-04-09,C2239,P1028,Gaming Headset,General,2,21857,0.0,43714,15660,Madurai,Tamil Nadu,Marketplace,UPI
O31911,2024-02-29,C2038,P1017,Mobile Cover,General,1,40581,0.0,40581,8599,Kanchipuram,Tamil Nadu,Mobile App,COD
O31912,2023-11-25,C2295,P1005,Wireless Earbuds,General,1,44929,0.05,42682,18137,Kanchipuram,Tamil Nadu,Marketplace,UPI
O31913,2024-12-17,C2440,P1019,Home Heater,General,1,58187,0.1,52368,25028,Tirunelveli,Tamil Nadu,Mobile App,COD
O31914,2023-10-27,C2163,P1002,Women's Kurta,General,2,5580,0.0,11160,4055,Dindigul,Tamil Nadu,Website,Wallet
O31915,2024-02-15,C2424,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4121,Madurai,Tamil Nadu,Website,Credit Card
O31916,2023-10-24,C2329,P1029,USB-C Cable,General,1,27263,0.0,27263,5457,Erode,Tamil Nadu,Mobile App,Credit Card
O31917,2025-03-12,C2187,P1017,Mobile Cover,General,1,40581,0.1,36522,11882,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31918,2025-06-02,C2240,P1003,Running Shoes,General,1,10746,0.1,9671,3809,Nagercoil,Tamil Nadu,Website,Credit Card
O31919,2025-01-18,C2489,P1019,Home Heater,General,1,58187,0.0,58187,20416,Dindigul,Tamil Nadu,Marketplace,Wallet
O31920,2024-04-26,C2311,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4867,Dindigul,Tamil Nadu,Website,Debit Card
O31921,2024-02-25,C2315,P1023,Bluetooth Keyboard,General,2,2007,0.15,3411,1405,Madurai,Tamil Nadu,Mobile App,COD
O31922,2024-01-29,C2076,P1011,Kitchen Mixer Grinder,General,1,28645,0.1,25780,7613,Ramanathapuram,Tamil Nadu,Marketplace,Credit Card
O31923,2023-06-02,C2146,P1014,Makeup Kit,General,2,44484,0.0,88968,29251,Vellore,Tamil Nadu,Marketplace,Debit Card
O31924,2025-07-15,C2125,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3121,Vellore,Tamil Nadu,Marketplace,Wallet
O31925,2024-03-07,C2151,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2716,Vellore,Tamil Nadu,Website,Wallet
O31926,2024-02-26,C2317,P1016,Sunglasses UV,General,2,36778,0.0,73556,31959,Tirunelveli,Tamil Nadu,Website,Debit Card
O31927,2025-07-28,C2100,P1007,"Laptop 14""",General,1,34499,0.05,32774,9879,Erode,Tamil Nadu,Marketplace,UPI
O31928,2024-10-16,C2055,P1002,Women's Kurta,General,1,5580,0.0,5580,2431,Ramanathapuram,Tamil Nadu,Website,Wallet
O31929,2025-02-18,C2005,P1016,Sunglasses UV,General,1,36778,0.0,36778,18126,Chennai,Tamil Nadu,Mobile App,Credit Card
O31930,2024-10-14,C2011,P1029,USB-C Cable,General,1,27263,0.0,27263,6957,Nagercoil,Tamil Nadu,Website,UPI
O31931,2024-12-15,C2140,P1017,Mobile Cover,General,1,40581,0.0,40581,9981,Vellore,Tamil Nadu,Mobile App,Debit Card
O31932,2023-11-30,C2495,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7013,Chennai,Tamil Nadu,Website,Wallet
O31933,2025-03-20,C2143,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,8393,Tiruchirappalli,Tamil Nadu,Mobile App,UPI
O31934,2023-07-19,C2187,P1030,Smart Light Bulb,General,1,34154,0.0,34154,13073,Coimbatore,Tamil Nadu,Marketplace,COD
O31935,2024-07-28,C2454,P1023,Bluetooth Keyboard,General,2,2007,0.1,3612,1281,Karur,Tamil Nadu,Website,Credit Card
O31936,2025-01-15,C2143,P1007,"Laptop 14""",General,2,34499,0.0,68998,20950,Tiruchirappalli,Tamil Nadu,Website,UPI
O31937,2025-06-24,C2172,P1022,Desk Lamp,General,1,42456,0.0,42456,17973,Ramanathapuram,Tamil Nadu,Marketplace,Debit Card
O31938,2024-10-16,C2202,P1019,Home Heater,General,2,58187,0.0,116374,48630,Karur,Tamil Nadu,Mobile App,UPI
O31939,2025-02-22,C2030,P1007,"Laptop 14""",General,2,34499,0.0,68998,24626,Salem,Tamil Nadu,Website,Wallet
O31940,2023-10-15,C2187,P1017,Mobile Cover,General,1,40581,0.05,38551,11615,Coimbatore,Tamil Nadu,Mobile App,Debit Card
O31941,2024-06-18,C2419,P1002,Women's Kurta,General,1,5580,0.1,5022,2276,Chennai,Tamil Nadu,Website,COD
O31942,2023-02-15,C2105,P1018,Power Bank 10000mAh,General,2,47180,0.0,94360,21756,Madurai,Tamil Nadu,Marketplace,UPI
O31943,2025-09-01,C2422,P1029,USB-C Cable,General,1,27263,0.0,27263,6452,Nagercoil,Tamil Nadu,Marketplace,COD
O31944,2023-09-16,C2060,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,8783,Madurai,Tamil Nadu,Mobile App,Debit Card
O31945,2024-01-24,C2281,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,10970,Madurai,Tamil Nadu,Mobile App,Debit Card
O31946,2024-04-24,C2311,P1007,"Laptop 14""",General,1,34499,0.1,31049,10462,Dindigul,Tamil Nadu,Marketplace,UPI
O31947,2024-07-08,C2257,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3311,Vellore,Tamil Nadu,Marketplace,UPI
O31948,2023-01-30,C2042,P1008,Backpack 25L,General,2,42606,0.1,76690,43041,Madurai,Tamil Nadu,Mobile App,Credit Card
O31949,2023-04-03,C2018,P1027,Yoga Mat,General,1,35779,0.0,35779,15152,Ramanathapuram,Tamil Nadu,Website,UPI
O31950,2025-05-28,C2221,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3007,Tiruchirappalli,Tamil Nadu,Website,COD
O31951,2023-11-20,C2150,P1005,Wireless Earbuds,General,2,44929,0.15,76379,40429,Dindigul,Tamil Nadu,Mobile App,COD
O31952,2023-05-09,C2063,P1007,"Laptop 14""",General,1,34499,0.0,34499,11300,Tirunelveli,Tamil Nadu,Mobile App,Debit Card
O31953,2024-12-04,C2353,P1002,Women's Kurta,General,1,5580,0.0,5580,2116,Kanchipuram,Tamil Nadu,Mobile App,Debit Card
O31954,2024-09-10,C2381,P1016,Sunglasses UV,General,1,36778,0.1,33100,15803,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31955,2025-08-01,C2257,P1011,Kitchen Mixer Grinder,General,2,28645,0.05,54425,13459,Vellore,Tamil Nadu,Mobile App,Credit Card
O31956,2023-03-19,C2050,P1024,Mouse Wireless,General,2,22771,0.0,45542,9834,Dindigul,Tamil Nadu,Mobile App,Wallet
O31957,2025-04-19,C2174,P1005,Wireless Earbuds,General,1,44929,0.1,40436,18139,Madurai,Tamil Nadu,Mobile App,UPI
O31958,2025-12-06,C2265,P1027,Yoga Mat,General,1,35779,0.0,35779,16724,Tirunelveli,Tamil Nadu,Marketplace,Credit Card
O31959,2023-11-09,C2109,P1019,Home Heater,General,1,58187,0.05,55277,24069,Thoothukudi,Tamil Nadu,Marketplace,COD
O31960,2024-06-21,C2498,P1022,Desk Lamp,General,2,42456,0.0,84912,33656,Erode,Tamil Nadu,Marketplace,Credit Card
O31961,2024-01-03,C2106,P1017,Mobile Cover,General,2,40581,0.0,81162,23732,Salem,Tamil Nadu,Marketplace,COD
O31962,2025-01-29,C2221,P1017,Mobile Cover,General,1,40581,0.0,40581,8884,Tiruchirappalli,Tamil Nadu,Marketplace,UPI
O31963,2023-11-24,C2259,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,838,Dindigul,Tamil Nadu,Marketplace,Credit Card
O31964,2023-06-27,C2394,P1016,Sunglasses UV,General,1,36778,0.1,33100,14920,Ramanathapuram,Tamil Nadu,Marketplace,Debit Card
O31965,2025-12-13,C2136,P1007,"Laptop 14""",General,1,34499,0.0,34499,9081,Madurai,Tamil Nadu,Marketplace,Credit Card
O31966,2024-05-14,C2476,P1019,Home Heater,General,1,58187,0.1,52368,26634,Chennai,Tamil Nadu,Website,UPI
O31967,2025-01-19,C2398,P1013,Ceramic Dinner Set,General,1,13748,0.1,12373,2639,Kanchipuram,Tamil Nadu,Marketplace,Credit Card
O31968,2024-10-25,C2066,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,9486,Coimbatore,Tamil Nadu,Marketplace,COD
O31969,2024-03-09,C2419,P1016,Sunglasses UV,General,1,36778,0.0,36778,13187,Chennai,Tamil Nadu,Marketplace,Debit Card
O31970,2023-06-18,C2277,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4369,Erode,Tamil Nadu,Marketplace,Wallet
O31971,2025-01-24,C2341,P1029,USB-C Cable,General,1,27263,0.0,27263,7094,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O31972,2025-07-21,C2313,P1022,Desk Lamp,General,1,42456,0.0,42456,17691,Thoothukudi,Tamil Nadu,Marketplace,Wallet
O31973,2024-10-22,C2294,P1021,Office Chair,General,1,40438,0.0,40438,16791,Tirunelveli,Tamil Nadu,Marketplace,COD
O31974,2025-09-05,C2101,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,785,Madurai,Tamil Nadu,Marketplace,Credit Card
O31975,2025-12-27,C2359,P1009,Fitness Band,General,1,21672,0.0,21672,3673,Tirunelveli,Tamil Nadu,Website,Debit Card
